t,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z,w_x,w_y,w_z,u_1,u_2,u_3,u_4
4.625629376478064,-4.316682831123477,-2.201678384370433,-4.868888229125662,-18.217485888355505,9.596304945451646,2.22449546355213,0.26648965418321857,0.49006149902883916,0.012069827589654528,-0.8298658389435062,2.5012304762766377,-0.5481760610901724,0.42884297637423474,6.6756621838234524,6.899986627998208,6.899996286973879,6.899766777676001
4.646203752366247,-4.6914962335281825,-2.004240399285076,-4.823120623296981,-17.81527960152174,9.736477600325149,2.167448673659447,0.2575173237711258,0.49211643214324713,-0.012943261442774657,-0.831467808851419,2.408060911983062,-0.6239131434413724,0.43190929860916,6.71779568936465,6.899987936039467,6.899996421669765,6.899400423610233
4.666778128254431,-5.058034492602979,-1.803918449309107,-4.778526719566767,-17.403430910722204,9.852257706206142,2.1120437664420577,0.24885385289634057,0.49293532988781397,-0.037367290660054515,-0.8328806673446181,2.3338275282083223,-0.681771873843077,0.4343941234127311,6.799913691811788,6.8999890567392494,6.899996535444872,6.897378624368573
4.6873525041426145,-5.416099221904211,-1.6012143959143688,-4.735072737223693,-16.983026207678787,9.94392386142371,2.057925457869031,0.24040143155561136,0.4927425151341462,-0.06129186147123717,-0.8340595141856515,2.295100469767859,-0.7034487036205187,0.4357277370413805,6.784369295365648,6.899990020342961,6.899996635591312,6.340636288064489
4.707926880030798,-5.765514386819866,-1.3966243685859596,-4.692732205303633,-16.565629595425428,10.009943679615187,2.0112620922382867,0.2319897236272502,0.4919530939356264,-0.08490572084265655,-0.8348376728845718,2.006812341683075,-0.4892040689702841,0.4296566903096148,6.655779656846366,6.899990852247148,6.899996728901089,6.019405641458989
4.728501255918982,-6.106341876940568,-1.1906760247020096,-4.651351743008269,-16.15068749181429,10.051636246243607,1.9713291192770932,0.22504327945343558,0.49204988867884275,-0.10545756372043795,-0.8343387391693327,1.520218685065063,-0.1937170127144466,0.4209499269120536,6.699623831813123,6.899991573298168,6.899996819518301,6.704389113560189
4.749075631807165,-6.438632192249739,-0.9838698822805033,-4.61079287670894,-15.720488252545552,10.074168289480369,1.9287105935979763,0.22072158168920786,0.4933840093763719,-0.1210686557880666,-0.8325842799708216,1.349073566986221,-0.18262824004159686,0.4210151970847156,6.759315464003783,6.899992203183947,6.899996907734172,6.7907068832349
4.769650007695349,-6.762071426703385,-0.7766001571319151,-4.571110859976734,-15.284755724510063,10.082236087755653,1.8896113745328535,0.2172294928419547,0.4943055557538163,-0.13516043655679202,-0.8307857854951853,1.2415579162357693,-0.1846410783502035,0.42144475759336786,6.7813579572205684,6.899992756364845,6.899996993266908,6.805314600695181
4.790224383583532,-7.076545736338521,-0.5691644420690211,-4.532233285274508,-14.845929502522539,10.077337820632149,1.8546979192528568,0.21424140743494424,0.4948701250037247,-0.1483132572311651,-0.8289797081045361,1.1500569806126972,-0.18432956580599907,0.42177258939942347,6.793119952661829,6.899993244700203,6.899997075924978,6.8109031613283335
4.810798759471716,-7.381991470332894,-0.36182950579512685,-4.494074033124768,-14.404840139927503,10.060446149827312,1.8239124567444513,0.21168507032047318,0.495149133208101,-0.16066117010744502,-0.8271667034563779,1.0661269607646895,-0.1821094885979219,0.4220159509671232,6.802840959327024,6.899993677989979,6.899997155621285,6.817026462628402
